Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
GMP Solar/Storage-Milton Hybrid,solar,7.0,1486.5870563403103,0,1715.1398464432511
GMP Solar/Storage-Ferrisburgh Hybrid,solar,7.0,1487.9171584481196,0,1704.8246241712877
GMP Solar/Storage-Essex Hybrid,solar,6.5,1494.6218717341217,0,1718.2710459538428
Pasto Solar,solar,16.0,1273.6740764018127,0,1391.2082370023672
Guyton Community Solar,solar,3.6,1654.6378217334823,0,1212.9517231788946
Atlanta Falcons Solar,solar,1.0,1393.9413150247572,0,905.1907243414761
Sweetbay Solar Center,solar,74.5,2227.5038278095235,0,1707.4845764342238
Bell Bay Solar Farm,solar,1.6,1670.7909737702746,0,1331.2500088480667
Jamison Solar Farm,solar,1.2,1574.9653569089855,0,1183.7586036024306
Runway  Solar Farm,solar,2.0,1670.7909737702746,0,1331.2500088480667
Albert Einstein College of Medicine,petroleum,8.2,1535.574613300475,0,1595.7314079342946
Sage Solar I-III,solar,57.6,1582.4022967904739,0,1617.344731355034
UMCES Ground Mount,solar,2.0,1481.449683789574,0,1407.4778046275608
City of Gallup Solar,solar,8.0,1763.9324104416446,0,1496.3823837163784
Anne Arundel County Public Schools,solar,1.0,1421.8467801713432,0,1371.1721660308808
Fort Indiantown Gap,solar,3.0,1346.3470997880618,0,1363.9758879301774
Waynesboro Community Solar,solar,2.4,1563.9364688846226,0,1133.40528044864
Griffin Trail Wind,wind,225.6,1414.3450371105505,0,864.2866096944911
Daum Solar,solar,4.0,1198.6589900585197,0,1346.4333254825399
Ellis Solar,solar,18.0,1272.6413733277295,0,1403.5537008292843
Lady Slipper Solar Array CSG,solar,4.5,68.6665588037679,0,644.2014848981859
West of the Pecos Solar,solar,100.0,1812.6871039475357,0,1314.8017455577722
Cranell Wind Farm LLC,wind,220.0,1917.8533179465962,0,1265.2916024498304
Peyton Creek Wind Farm LLC,wind,151.2,1816.300179449709,0,1149.2929517317718
Verwey-Hanford Dairy Digester #2,biomass,1.0,2521.760314196619,0,2418.31430119755
Verwey-Hanford Dairy Digester #3,biomass,1.0,2521.760314196619,0,2418.31430119755
Prairie State Solar Project,solar,99.0,766.4188709474824,0,250.44632641702705
NYP-Hudson Valley Hospital Center,petroleum,2.1,1514.1919867007398,0,1595.0246737489663
Assembly Solar Project,solar,50.0,670.4596219385833,0,850.9683575013331
Regeneron Pharmaceuticals Inc.,petroleum,19.3,1527.9133433170061,0,1599.1252325522598
Willow Creek Wind Power LLC,wind,103.5,889.1500585544176,0,1121.6390350020556
SR Arlington I,solar,20.0,1619.4733891807703,0,1066.7136322856798
Heller 400M,solar,1.2,1509.732999747872,0,1549.0131195473891
Owens Corning,solar,2.8,1491.2128182267177,0,1492.249495625944
Techren Solar V,solar,50.0,2178.714642851331,0,2014.5317404314608
Kearny Mesa Storage LLC,batteries,1.0,2545.836091879992,0,2320.869314020316
Lake Region Community Hybrid, LLC,wind,2.5,375.6750465883319,0,914.4883345966068
Westminster,solar,1.8,1566.1831776055974,0,1735.801076258758
Meyersdale Battery,batteries,18.0,1200.9823606450882,0,1154.966063399443
Busch Ranch II Wind Farm,wind,59.4,1307.5801210528164,0,1058.1253823525453
JLL-One Rockwood Road,petroleum,3.0,1523.5176862459962,0,1595.9426247871547
Mount Sinai South Nassau Hospital,petroleum,2.0,1561.241601124571,0,1613.4033757099446
Lapetus,solar,100.0,1663.279888699037,0,1164.6335927489745
Kimberly Clark Mobile - CHP Plant,natural gas,43.6,1607.8694513611754,0,975.5511454620538
St. Johns Episcopal Hospital,petroleum,1.2,1554.0596979409227,0,1602.8457233883498
Rantoul Solar,solar,2.0,596.8872533399792,0,400.6162919009578
St. Joseph Hospital,petroleum,1.1,1528.3813351485398,0,1591.929466913649
Mt.Sinai-St.Lukes Roosevelt Hosp. Center,petroleum,6.7,1528.3813351485398,0,1591.929466913649
Lakewood Cheddar School,solar,1.0,1545.945616475547,0,1566.2509316012024
Digital Fairfield,natural gas,2.0,1573.9365151759598,0,1656.654190275998
Regeneron Tarrytown,natural gas,1.5,1528.0726014955262,0,1599.2559822498974
Ratkovich Alhambra,natural gas,1.0,2535.336043957542,0,2356.6438719061816
Micro Santa Clara,natural gas,2.0,2628.3252423156423,0,2578.577713095619
DESI-2 Battery Storage Facility,batteries,1.4,2540.631968945259,0,2349.8031342535305
Farmers Electric Cooperative - Kalona,petroleum,6.0,368.2211617863879,0,316.09611207254454
Muscle Shoals,solar,227.0,1174.4484235145287,0,595.9910299528831
Little Bear 3,solar,20.0,2548.431684096655,0,2467.0989884119717
Little Bear 4,solar,50.0,2548.431684096655,0,2467.0989884119717
Little Bear 5,solar,50.0,2548.431684096655,0,2467.0989884119717
Vista Solar Energy Center,solar,10.0,1684.6049923000926,0,1347.485335877446
Music City Community Solar,solar,1.4,1053.5032322997924,0,569.1334439065774
Cove Mountain Solar,solar,58.0,1977.2943508168596,0,1857.3594825069197
Cove Mountain Solar 2,solar,122.0,1977.761888508788,0,1858.5952222654842
Washington St Community Solar Farm #4,solar,2.5,1139.245993222912,0,1311.6572930631794
Washington St Community Solar Farm #1,solar,2.2,1139.5369363605932,0,1311.8248299729755
Washington St Community Solar Farm #3,solar,2.5,1139.7216923896606,0,1311.9474028436416
Gaskill Rd Community Solar Farm CSG,solar,5.0,1303.631553691986,0,1416.981064561257
Kings Point Wind Energy Center,wind,145.6,864.3204119216027,0,222.3412128081828
Big Tree Community Solar Farm,solar,2.0,1095.884987328397,0,1243.2685852679742
Dryden Rd #2 Community Solar Farm CSG,solar,1.3,1280.0688077029404,0,1413.6206014430363
North Fork Ridge Wind Energy Center,wind,145.5,860.0402739551832,0,241.97935250825526
Woodoak Drive Community Solar Farm CSG,solar,2.0,1413.3730727986087,0,1503.6215427180136
Burritt Rd Community Solar Farm,solar,2.0,1143.2133087448456,0,1321.5215977450662
Neosho Ridge Wind Energy Center,wind,294.4,870.9734349105389,0,299.21084328426195
Beech Ridge II Wind Energy Center,wind,56.2,1203.1720456213886,0,1025.6228012192157
Taygete Energy Project LLC,solar,255.0,1809.3011598431665,0,1292.6050129156847
Crawfordsville 2 Solar Park,solar,7.9,676.1075423459372,0,492.0034088041404
Crawfordsville 3 Solar Park,solar,4.8,673.6741084209899,0,491.97284306052103
CMR Solar LLC,solar,2.0,1467.6802204755452,0,1559.599845321165
Flowers Solar LLC,solar,4.3,1541.7271640140664,0,1275.086185004497
Prairie Queen Wind Farm,wind,199.3,814.687853772931,0,263.9476188690737
Crossing Trails Wind Power Project LLC.,wind,104.0,1108.7404044320651,0,904.7060990751711
Echo River Solar,solar,104.5,1804.0709051577035,0,1280.9065406731481
Okeechobee Solar,solar,74.5,2156.692502175542,0,1637.9554808103853
DTE Atlantic, LLC,natural gas,7.1,1562.1681389268388,0,1546.8812227434892
Southfork Solar,solar,74.5,2108.8272354434753,0,1561.604533386902
Skeleton Creek Energy Center Hybrid,wind,250.0,1061.6202984442712,0,557.7086667803412
Palmer Solar,solar,60.0,1261.836531981761,0,1065.4495601163346
Telegraph Rd #1 Community Solar Farm,solar,3.8,1132.2815346850475,0,1267.0949536872008
Orange County Energy Storage 2,batteries,9.0,2537.47042807873,0,2345.35449834728
Telegraph Rd #2 Community Solar Farm,solar,2.0,1132.365579187131,0,1267.0424230812027
Orange County Energy Storage 3,batteries,6.0,2537.5129163264755,0,2345.37988885974
Route 19 #1 Community Solar Farm,solar,2.0,1135.4505223645106,0,1268.5805172765395
Route 19 #2 Community Solar Farm,solar,5.0,1135.2412121983614,0,1268.355420427341
Winchendon Landfill Solar,solar,2.0,1606.5445593505424,0,1759.149264893038
Frey Rd #1 Community Solar Farm,solar,2.0,1180.9193012493263,0,1348.5076846740092
G.S.E. One LLC,solar,82.5,1315.771605263579,0,676.5095880161933
County Route 11 Community Solar Farm,solar,4.1,1433.688828699467,0,1688.1643638960886
Furnace Rd Community Solar Farm,solar,3.0,1182.9586131502326,0,1358.7143159247005
TB Flats,wind,503.2,1190.6925410217839,0,1231.1406836355118
Yellow Mills Rd #1 Community Solar Farm,solar,2.3,1189.9014760518912,0,1352.6787390915463
Yellow Mills Rd #2 Community Solar Farm,solar,2.3,1189.9097153017358,0,1352.6037625509246
Yellow Mills Rd #3 Community Solar Farm,solar,2.3,1189.961447608141,0,1352.5903222058184
Frey Rd #2 Community Solar Farm,solar,1.4,1181.0469823823958,0,1348.636205373162
Route 22 Community Solar Farm CSG,solar,3.7,1452.8550540067324,0,1697.2194723204082
Villa Roma Rd #1,solar,2.0,1412.2328140542327,0,1511.167888148674
Villa Roma Rd #2,solar,2.0,1412.2475398490149,0,1511.1371424695217
Villa Roma Rd #3 CSG,solar,2.0,1412.2899635547217,0,1511.0859237381487
Villa Roma Rd #4 CSG,solar,2.0,1412.515190043759,0,1511.324501700983
Boas Rd #1 Community Solar Farm,solar,2.0,1434.0589386963627,0,1688.487027816439
Boas Rd #2 Community Solar Farm,solar,2.0,1434.1630712277636,0,1688.5377967620054
Boas Rd #3 Community Solar Farm,solar,2.0,1434.3067855996906,0,1688.6913362828016
Boas Rd #4 Community Solar Farm,solar,2.0,1434.582571776974,0,1688.7526430842652
MSC-Scott01 LLC,solar,1.0,127.17940478480493,0,663.2612699021254
MSC-Chisago01 LLC CSG,solar,1.0,96.63707384676657,0,748.8405902439123
MSC-Rice01 LLC CSG,solar,1.0,136.5057633218243,0,614.6150925318885
MSC-Chisago02 LLC,solar,1.0,95.5866547542795,0,748.279770104522
HCE Moore I,solar,2.0,1515.3879081579757,0,1218.03807895604
Three Bridge,solar,2.0,1567.6897185025648,0,1257.3760874744357
Lake Placid Solar Power Plant,solar,62.3,2164.6835874682856,0,1630.753758318689
Debary Solar Power Plant,solar,74.5,2006.5195981632482,0,1495.1822991515426
Trenton Solar Power Plant,solar,74.9,1872.4927224874425,0,1339.2075351710603
Wilkinson Solar LLC,solar,80.6,1644.4093317885204,0,1424.5624151341947
Renew Solar ABC Sacramento LLC,solar,1.7,2529.3615514327103,0,2504.087273775368
Almond,solar,19.9,2537.7778543162863,0,2437.335346443316
Aquamarine,solar,250.0,2538.6173444874894,0,2437.4792925219067
SJRR Power LLC,natural gas,86.0,1690.5281489007004,0,1019.2508857466063
Kearsarge Johnstown 1 CSG,solar,1.5,1416.6796503585376,0,1583.217008789001
Kearsarge GB,solar,1.9,1518.2629714742302,0,1644.5074852129917
Kearsarge SKSC1 LLC,solar,3.8,1694.1218295982344,0,1795.6590139040661
Kearsarge Uxbridge,solar,1.9,1663.5216410783444,0,1791.8824881670334
Kearsarge Johnstown 2 CSG,solar,2.0,1416.7195849890145,0,1583.1783531602844
Kearsarge Montague,solar,4.0,1572.0296267987528,0,1718.8895228404588
Kearsarge SKSC2 LLC,solar,3.1,1690.0642802659663,0,1792.5629343035462
Kearsarge Wilmington,solar,1.6,1685.142714574727,0,1834.5295423188568
Airport Solar,solar,47.3,2304.09145240914,0,2390.5545181474913
Roadrunner, LLC Hybrid,solar,450.0,1761.6073355848173,0,1225.3460708002124
High Lonesome Wind Power, LLC Hybrid,wind,550.6,1752.8088968809798,0,1208.7854890423373
High Prairie Wind Farm,wind,375.5,500.25171243363894,0,182.058025460654
Elkhorn Battery Energy Storage System,batteries,182.5,2649.4355280138116,0,2582.8637437155458
Hill Top Energy Center, LLC,natural gas,622.5,1127.5649106319302,0,1075.5043103424462
Blue Summit III Wind,wind,200.2,1357.4696426207427,0,821.1631043308589
GD Richmond Buttonwoods I, LLC,solar,1.3,1677.3278385706712,0,1780.1753442713093
GD West Greenwich Victory I, LLC,solar,1.8,1672.0765423100343,0,1780.761274382561
Knoxville Battery Energy Storage,batteries,1.1,406.499242954867,0,289.71877840807923
Jiminy Peak Wind QF,wind,1.8,1515.959265251115,0,1659.0940317766253
Disney Prospect,natural gas,1.0,2556.214295027288,0,2380.9273593344224
ATT Jericho,natural gas,1.0,1574.940999059024,0,1637.3482956854614
ATT Kelvin,natural gas,1.0,2538.2425424561397,0,2345.08927285668
ATT Van Nyus,natural gas,1.0,2549.948667317535,0,2377.8677206886136
FLEX Gibraltar,natural gas,1.0,2625.843602255517,0,2577.1351264948285
MER Queens,natural gas,1.2,1538.9323700259517,0,1593.3526135190932
APP Prune A-D,natural gas,4.0,2639.09445152571,0,2588.918972997016
Preferred Freezer San Leandro,solar,2.0,2630.7261044539546,0,2592.3298884391083
Plainfield Community Solar LLC,solar,2.0,1546.070028705244,0,1689.0420962721187
Route 14A CDG Solar North and South LLC,solar,4.0,1212.7501303907502,0,1363.8294908707787
Tolland Solar NG LLC,solar,3.5,1548.9595949689635,0,1671.541110676727
Newfield Community Solar LLC,solar,12.0,1264.1973182816123,0,1391.829205728399
Tanglewood Circle Solar 1 LLC,solar,5.0,1539.6763032502604,0,1669.66388062346
Quitman Solar,solar,150.0,1718.330819281938,0,1185.9037834685441
Beebe Substation Battery Storage,batteries,3.0,1694.406711937272,0,1840.93650515386
DG Florham Park Solar LLC,solar,2.0,1494.0354138281773,0,1546.711504385517
Mesquite Star,wind,418.9,1579.8327293733687,0,1019.9746895479776
Derby Fuel Cell,natural gas,14.0,1574.2145043501982,0,1661.119134053003
Montefiore Mount Vernon Hospital,petroleum,1.1,1531.7671414549116,0,1594.2563445486521
Wolf Creek Generator,petroleum,1.0,797.7896377252871,0,293.6362564760978
Ekola Flats,wind,250.9,1209.6495959419897,0,1235.205285788504
Headwaters Wind Farm II LLC,wind,200.0,768.1945106567996,0,631.4257990657745
Ruff Solar LLC,solar,22.0,1367.0467202895616,0,1015.2946589316924
Wendell Solar Farm LLC,solar,5.0,1531.244174666599,0,1283.7488658546629
Sabattus Solar LLC,solar,5.0,1538.4957948266515,0,1299.4289475607295
Rio De Oro Solar Energy Center,solar,10.0,1690.6315303988133,0,1352.4339824331719
Connell East LLC,solar,1.4,1500.498421500391,0,1547.8661525502573
Cookstown,solar,5.0,1579.01403229896,0,1327.4401038475976
Changeup,solar,2.0,1442.082586242661,0,1161.8220477736832
Starr,solar,4.9,1589.712338395369,0,1312.78112835969
Badger,solar,5.0,1673.8919485153933,0,1414.7911163826186
Outer Cape Community Battery,batteries,25.0,1775.4031335379022,0,1907.0052996245386
Whitney Hill Wind Power LLC,wind,65.0,593.8357160525848,0,302.30082640465787
Bloomfield Municipal Utilities Solar,solar,1.6,460.7694171159818,0,220.8228480240264
Commerce ESS,batteries,10.0,1815.0445068198533,0,1185.667999296403
Commerce Solar,solar,5.0,1815.0445068198533,0,1185.667999296403
PFMG Solar Grossmont Helix LLC,solar,1.2,2543.6141130099145,0,2315.8578093545702
USAA Black Bear Energy,solar,1.9,1510.9857146291088,0,1540.4593147753706
CBP Solar,solar,1.8,1510.5042655074124,0,1590.022543705687
Kinder Morgan Fordham,solar,1.7,1519.34877114207,0,1561.906403744376
ALDI DC 2,solar,1.2,1595.024254304076,0,1709.173443327103
CCG Marketing,solar,1.5,1500.0405966057508,0,1557.5686202752518
Searcy Solar Hybrid,solar,110.0,1072.3750433054126,0,397.3300162787906
Hidalgo Wind Farm II,wind,50.4,2125.5864998508837,0,1477.6944163800456
Rockland Bakery Inc.,natural gas,1.6,1504.403537867488,0,1579.5839004787708
Sage Draw Wind,wind,338.4,1534.3375557884356,0,1031.8446992924185
Achilles Solar,solar,4.9,1467.3467704240386,0,1167.1398773422497
Overlook Medical Center,petroleum,2.0,1502.6186717749345,0,1552.5612249765895
Arborgate Solar,solar,5.0,1485.0764751702793,0,1219.4323019074575
White Cloud Wind Project, LLC,wind,236.5,571.267449921607,0,278.14952287955543
West Water Street,petroleum,10.0,1710.8391162068265,0,1831.5799762953404
Wadesboro 4,solar,1.9,1477.1838450318648,0,1160.9374695611184
APG Old Bayside,solar,1.7,1427.3013837507278,0,1399.6301438324206
APG New Chesapeake,solar,2.3,1427.5446226391946,0,1399.5934658868375
Jumbo Hill Wind Project,wind,160.7,1683.702794529069,0,1189.8367884224554
Blue Heron Solar,solar,74.5,2238.227088322737,0,1701.2200337672407
Cattle Ranch,solar,74.5,2148.80660037627,0,1606.0752361639209
Twin Lakes,solar,74.5,1913.6802537966018,0,1402.5192324003015
Babcock Preserve,solar,74.5,2198.5081287871903,0,1651.3687409165586
Milford Solar Farm (NJ) LLC,solar,7.5,1445.3141807478455,0,1484.5218771185778
McCullough Road Solar Farm,solar,8.8,1454.0181094862658,0,1501.9442649878815
Manchester Community College East,solar,1.0,1600.0246251349856,0,1709.5954967886937
Manchester Community College North,solar,1.0,1599.5305624531181,0,1709.09046879595
Morehead Generating Facility,biomass,1.4,1017.9650257140026,0,770.4138685064157
GE-Lubbock,wind,8.7,1525.9415175863596,0,1041.786954108562
AZ State University - Tempe Campus Solar,solar,2.4,2134.5927230307584,0,1850.7759277154294
Minuteman Energy Storage,batteries,5.0,1687.9999948940624,0,1837.758256011552
Northern Preserve Solar,solar,74.5,1834.1152696848055,0,1325.1042800318937
Washburn Road Solar,solar,2.0,1724.5041929994559,0,1841.3964268605225
MBS Textbook Exchange,petroleum,2.0,659.1759451760194,0,21.375426205525134
SFDK Solar,solar,6.3,2616.022532828032,0,2590.0853568632965
Haven Solar Project CSG,solar,3.0,186.78188646374485,0,764.641295403981
Happy Hollow CSG Hybrid,solar,8.3,1612.2043203724888,0,1761.2480218019134
Zephyr Wind Project - 2.0,wind,4.5,793.5655740275552,0,787.6617051958673
Foundation Dole Fresh Vegetables,wind,5.6,2635.048666807386,0,2555.0402953604716
HL Solar,solar,7.6,2359.5811011949954,0,2387.7548703751168
Hunter Solar LLC (UT),solar,100.0,1699.253481282468,0,1613.293919007389
DWW Solar ll,solar,36.9,1614.65257822165,0,1714.5825907688675
Cuyahoga Falls 1,petroleum,14.4,944.3543856095349,0,964.615761197637
Pecan Grove Solar, LLC,solar,5.0,1658.3985727291636,0,1408.9847907635406
1025 Traveller Solar, LLC,solar,5.0,1508.4775098999003,0,1230.291165004937
1047 Little Mountain Solar, LLC,solar,3.0,1344.0909743232323,0,1058.4759432686117
Ennis Solar, LLC,solar,5.0,1533.6226581123894,0,1264.6678994678275
Gilcrest Solar,solar,1.5,1168.3889425231064,0,1077.3751559662305
Quincy Solar,solar,1.5,1190.4704767684775,0,1054.4913209582335
Sigurd Solar LLC,solar,80.0,1787.21866372252,0,1698.3280907503258
Lafayette Horizon Solar CSG LLC,solar,1.6,1206.3094009867932,0,1098.732641142922
Maiden Creek Solar Power Plant,solar,69.3,1375.392952907024,0,1052.2541637374075
Gaston Solar Power Plant,solar,25.0,1400.991022731862,0,1067.0233946765698
Hecate Energy Highland LLC,solar,300.0,928.7089910524344,0,740.8671860058777
Equinix Caspian Dr. Fuel Cell,natural gas,4.8,2638.2926798349254,0,2590.811252669798
Nautilus Goat Island Solar LLC (CSG),solar,2.5,1663.970958945639,0,1785.083818790771
Antelope Expansion 3A,solar,15.0,2506.3631950532367,0,2347.384396980749
Antelope Expansion 3B,solar,5.0,2506.9528365861484,0,2347.7370313875886
Skipjack Solar Center,solar,175.0,1483.412611271021,0,1337.3896745744905
Epic Verona,petroleum,45.5,281.1623682459919,0,526.012724493621
IKEA Canton Rooftop PV System,solar,1.0,739.783033555912,0,852.0186802647944
Crooked Run,solar,70.1,1640.4672629205613,0,1358.9092388111299
Palmetto Plains,solar,75.0,1603.787004622542,0,1208.7567416793827
Garfield Solar,solar,4.2,1512.746320785257,0,1572.9001106878718
CED Champaign Solar LLC,solar,1.6,604.7580771947939,0,381.7901740616498
Noland Wastewater Treatment Plant Hybrid,batteries,11.0,994.3874911619663,0,333.92982289916625
Westside Wastewater Treatment Plant Hybrid,batteries,11.0,1000.0079669436487,0,340.9301470206819
TPE Pennsylvania Solar 1, LLC,solar,3.6,1388.9851007839432,0,1397.9615754988881
American Canyon Solar,solar,3.0,2613.204315946478,0,2587.9425099594937
Malech Solar Farm,solar,3.1,2623.590673002513,0,2568.323049839637
Hellyer Solar Farm,solar,2.2,2626.4886967800785,0,2573.4849633365934
Guadalupe Solar Farm,solar,1.7,2631.0171361566786,0,2577.8949448386493
Shiloh Hwy Solar,solar,5.0,1643.2591481886484,0,1465.0125796116415
Sandy Solar,solar,5.0,1637.2273264850214,0,1461.049916991723
Chowan Jehu Solar,solar,5.0,1603.6708311133502,0,1415.5115531963183
CED Northampton Solar LLC Hybrid,solar,6.6,1569.3038666359887,0,1702.994112135525
FastSun 2 CSG,solar,1.0,92.06976374519552,0,643.2208251199754
Mission College Blvd. Fuel Cell,natural gas,5.0,2632.7840630400083,0,2583.768629146583
Kaiser East La Palma Ave. Fuel Cell,natural gas,2.2,2527.776590281604,0,2339.171552792914
Kaiser Deer Valley Rd. Fuel Cell,natural gas,1.4,2588.9761866084723,0,2554.3969370471355
Kaiser Owens Dr. Fuel Cell,natural gas,1.0,2611.322618726438,0,2570.5392995802663
Kaiser Napa Valley Corporate Dr Fuel Cell,natural gas,4.8,2613.221453124807,0,2591.0602296819948
Equinix Great Oaks Blvd. Fuel Cell,natural gas,4.5,2626.373777819007,0,2571.8152201013895
Equinix Lundy Ave. Fuel Cell,natural gas,4.9,2626.942759252553,0,2577.38560713612
Equinix Douglas St. Fuel Cell,natural gas,2.0,2563.162932203395,0,2382.95809653986
Equinix Maple Ave. Fuel Cell,natural gas,2.0,2563.637286232601,0,2383.6654363760335
Helen Solar CSG,solar,4.0,169.06752259674715,0,684.3683164753218
Walcott Solar CSG,solar,4.0,128.86518625321054,0,612.909458488295
Northfield Solar CSG,solar,5.0,110.1014138828684,0,631.8546975067428
Warsaw Solar CSG,solar,2.0,137.76790909578833,0,613.203165219877
Nationals,solar,1.0,1400.4453309067403,0,1329.2561262056568
Plum Creek Wind Project (NE),wind,230.0,521.9574609606045,0,556.6373251434361
Burlington Coat Factory Solar,solar,2.6,1497.021942594971,0,1512.9047146843438
DSM Nutritional Products Solar,solar,10.0,1442.1960573263573,0,1493.3880153633263
Wildcat Creek Wind Farm LLC,wind,175.3,1342.10528520186,0,731.0645306444317
Mesa CSG 2 Massicotte,solar,1.5,1506.8149347378683,0,1387.5577136737068
Mesa CSG 1 Murdock,solar,1.5,1519.8597703328405,0,1406.4130479729781
Chester Woods Point Solar, LLC CSG,solar,2.0,1447.4274533842674,0,1389.5782870728078
Steel Sun 2: 2303-III-9 Hamburg Tpke,solar,2.0,1071.048156499449,0,1221.7826183496481
Steel Sun 2: 2303-III-4 Hamburg Tpke,solar,2.0,1071.3750258214423,0,1221.6333242020828
Steel Sun 2: 2303-III-2 Hamburg Tpke,solar,2.0,1071.5102107310063,0,1221.6295238020346
Homer Street West,solar,1.6,1128.760712495543,0,1233.8421880933604
Homer Street East,solar,1.6,1128.8168806282813,0,1233.979666316399
MHG Wallingford,solar,2.2,1514.6933470550762,0,1701.5686351726292
Desper Solar,solar,88.2,1382.4998526435522,0,1249.9222957762809
Middleton Airport Solar,solar,5.6,273.3326944061527,0,539.1642342016191
Solar Star Palo Alto I, LLC,solar,1.3,2646.060109153397,0,2599.2513828134947
East Hampton Energy Storage Center,batteries,5.0,1658.2679575439547,0,1733.7545194331703
Montauk Energy Storage Center,batteries,5.0,1674.2272358720945,0,1754.583525104959
Phoenix Solar South Farms LLC Solar Farm,solar,4.7,612.1783996319972,0,383.1588231588649
Harbec Energy,wind,1.7,1175.9268236968337,0,1350.9720730555862
West Valley West,solar,5.0,1101.1880364377246,0,1227.8504340926147
West Valley East,solar,5.0,1101.163634243742,0,1227.871324880866
KDC Solar ASGM,solar,3.8,1501.4547019400004,0,1479.5916529226324
MSC-Empire01, LLC,solar,1.0,97.09137967438286,0,659.9781662815896
Mount Joy Wire,natural gas,1.1,1369.8490951316464,0,1370.9697442190907
Arcadia Solar,solar,5.0,79.21179229294226,0,613.8380535418071
Wheatridge Hybrid,wind,280.0,2161.318931282565,0,2357.4729663256817
KDC Solar CSCP LLC,solar,3.4,1527.649716714988,0,1554.842258300764
Matilda Hamilton Fee Hydroelectric Station,hydroelectric,2.5,1040.2197889348192,0,745.0509170857324
Little Manatee River Solar,solar,74.5,2088.7076467436086,0,1538.5651499821993
LafargeHolcim - Paulding Wind Project,wind,4.5,720.9474120508593,0,713.4300583712225
Prospect Storage,batteries,9.9,1779.274729751682,0,1111.0772680459702
San Diego International Airport BESS,batteries,2.0,2556.4298739116516,0,2330.2608283113373
Prospero Solar,solar,300.0,1687.7861836970947,0,1189.000000770433
RC Energy AA LLC Solar Facility,solar,1.0,1644.8706631206182,0,1320.7403014485549
Bridgewater Complex Co-Generation Plant,natural gas,1.5,1719.6340258401556,0,1843.0496518839932
Meherrin Solar,solar,59.6,1510.9865681501885,0,1316.0957477432164
Greenville CSG,solar,2.0,1454.3613894789376,0,1534.5905210553105
Hopkinton CSG,solar,2.0,1665.395558377218,0,1798.3052000151952
Chester CSG,solar,2.0,1481.0176833535256,0,1562.2163397941056
NASA Johnson Space Center CHP,natural gas,10.6,1725.3496800252678,0,1053.3430096863553
Carver CSG,solar,2.0,1732.1616625448091,0,1855.0730179870077
Westtown CSG,solar,2.0,1459.5483868680128,0,1539.5584965045798
El Campo Wind,wind,242.8,1407.8274667140279,0,864.7151052854199
Scottsburg Solar Park,solar,7.1,857.4181029566527,0,571.0599035281502
Gas City Solar Park,solar,2.5,712.4238408041307,0,612.4460830302314
Piney Creek Solar,solar,80.0,1420.1355751412145,0,1212.906362081803
Columbia City Solar Park,solar,4.3,663.8123192340605,0,643.0171633410132
Richmond Solar Park 3,solar,6.5,807.7337082360365,0,659.6178075845006
Dry Bridge Solar (Brown University),solar,40.0,1689.9117666701484,0,1795.0770028750292
Coniglio Solar,solar,123.6,1324.593784625732,0,683.0303793379027
BT Cooke Solar, LLC,solar,59.0,1337.7084626688834,0,722.953230903851
Kellam Solar,solar,59.0,1417.3299922610572,0,762.0003600806211
Wildberry,solar,15.0,1112.9098609623936,0,490.8316159628439
Crawfordsville Solar Park 4,solar,2.3,677.0331073812403,0,492.45064683905815
Ulster County Solar,solar,1.4,1481.283465479026,0,1594.443083808601
Hecate Energy Blair Road LLC,solar,4.2,1846.3467270258975,0,1347.2756143463835
Novel Martin Solar One LLC (McLeod) CSG,solar,1.0,166.18646822206705,0,696.1916344309807
Rappahannock Solar, LLC,solar,1.5,1522.6625243672268,0,1400.1707043889103
10 Briggs Solar NG, LLC (East),solar,5.0,1688.0035487318992,0,1796.4553037355697
Blackjack Creek Wind Farm,wind,239.6,1918.5339466641115,0,1266.9310746119813
Franklin Solar Site,solar,1.6,1385.205314839107,0,1638.6870337252788
Malone Solar Site,solar,1.1,1385.1177266160778,0,1638.7206487068524
Thanksgiving Fire Solar Farm, LLC,solar,2.0,1535.682544101272,0,1287.3756864690172
Sugarhill Road - Solitude Solar CSG,solar,4.7,1463.8287100876578,0,1619.1179067183605
Tell City Solar Park,solar,3.2,881.0257638451562,0,498.75182653779194
Richmond Solar Park 4,solar,7.1,799.6784586114422,0,651.2044852381063
DG AMP Solar Piqua Manier,solar,12.6,819.7901122008252,0,712.6120248676557
Crawfordsville 5 Solar Park,solar,9.8,680.9627682796913,0,493.2608860902464
Centerville Solar Park,solar,1.1,798.1218428962707,0,644.3909823766081
Ida Grove II,wind,200.0,401.84427755170174,0,474.3488828252795
Fern Solar LLC,solar,100.0,1552.3463176494997,0,1330.505887208345
Winona Solar,solar,1.0,83.56506595720187,0,597.1568680372272
